MOF,n_metal,n_unique_metal,n_unique_ox_state,min_max_proba,max_max_proba,metal,ox_state,LS,tot_LS,HS,total_M_HS,IS,toal_M_IS
qmof-0ada7fa,1,1,1,0.843095661713243,0.843095661713243,Fe,2,0,0,4,4,2,2
qmof-12c6f7b,2,1,1,0.571471968422354,0.571471968422354,Fe,3,1,2,5,10,3,6
qmof-12d3e65,1,1,1,0.537310952193988,0.537310952193988,Fe,3,1,1,5,5,3,3
qmof-134a580,2,1,1,0.714553512090463,0.714553512090463,Fe,3,1,2,5,10,3,6
qmof-13acee7,2,1,1,0.774906061185363,0.774906061185363,Fe,3,1,2,5,10,3,6
qmof-14291f8,3,1,1,0.960600226175255,0.960600226175255,Fe,2,0,0,4,12,2,6
qmof-166bce5,4,1,1,0.968408248288569,0.968408248288569,Fe,2,0,0,4,16,2,8
qmof-175a5d9,6,1,1,0.551431029731842,0.551431029731842,Fe,3,1,6,5,30,3,18
qmof-197ad3f,6,1,1,0.917821359938271,0.917821359938271,Fe,2,0,0,4,24,2,12
qmof-1985e04,2,1,1,0.601865012353198,0.601865012353198,Fe,3,1,2,5,10,3,6
qmof-1a20b4f,4,1,1,0.867540344440023,0.94369120343051,Fe,2,0,0,4,16,2,8
qmof-1ad21a1,6,1,1,0.744753689097691,0.744753689097691,Fe,3,1,6,5,30,3,18
qmof-1c3e47f,2,1,1,0.66000796445662,0.66000796445662,Fe,2,0,0,4,8,2,4
qmof-1e7ef25,4,1,1,0.661913399993786,0.661913399993786,Fe,2,0,0,4,16,2,8
qmof-2042bd9,4,1,1,0.806157595065105,0.972592385755781,Fe,2,0,0,4,16,2,8
qmof-211265f,3,1,1,0.681036030670998,0.769655720682866,Fe,2,0,0,4,12,2,6
qmof-228e322,4,1,1,0.76766602080548,0.76766602080548,Fe,2,0,0,4,16,2,8
qmof-22d24da,6,1,1,0.956503176318254,0.956503176318254,Fe,2,0,0,4,24,2,12
qmof-22ff87f,2,1,1,0.794320748269273,0.794320748269273,Fe,2,0,0,4,8,2,4
qmof-26056e4,2,1,1,0.520751950230701,0.520751950230701,Fe,3,1,2,5,10,3,6
qmof-27cac2c,8,1,1,0.964401525976347,0.964401525976347,Fe,2,0,0,4,32,2,16
qmof-290d012,2,1,1,0.621023447384674,0.736438538965256,Fe,2,0,0,4,8,2,4
qmof-2a46038,6,1,1,0.561591971245541,0.594988488495677,Fe,2,0,0,4,24,2,12
qmof-2aaaa2a,4,1,1,0.63602975431278,0.64158172277082,Fe,3,1,4,5,20,3,12
qmof-2b9b71a,2,1,1,0.979228445906483,0.979228445906483,Fe,2,0,0,4,8,2,4
qmof-2d84c77,6,1,1,0.903525955560126,0.929083932277021,Fe,2,0,0,4,24,2,12
qmof-2d9f3da,4,1,1,0.953805908441567,0.953805908441567,Fe,3,1,4,5,20,3,12
qmof-2ff8597,2,1,1,0.787664329482225,0.814609743927596,Fe,2,0,0,4,8,2,4
qmof-3026c2e,2,1,1,0.98045307411607,0.98045307411607,Fe,2,0,0,4,8,2,4
qmof-30870a6,2,1,1,0.510487869234836,0.510487869234836,Fe,2,0,0,4,8,2,4
qmof-32dc85c,6,1,1,0.972389163675518,0.972741492621255,Fe,2,0,0,4,24,2,12
qmof-33535cf,8,1,1,0.975416760813345,0.975416760813345,Fe,2,0,0,4,32,2,16
qmof-33892a7,2,1,1,0.609769912733955,0.609769912733955,Fe,3,1,2,5,10,3,6
qmof-3465f36,2,1,1,0.502119180083602,0.502119180083602,Fe,3,1,2,5,10,3,6
qmof-3747ebf,8,1,1,0.756110187024754,0.8912410483949,Fe,3,1,8,5,40,3,24
qmof-38c79d8,9,1,1,0.5279629624275,0.746010236102848,Fe,3,1,9,5,45,3,27
qmof-3b5f49c,24,1,1,0.772514083966291,0.772514083966291,Fe,3,1,24,5,120,3,72
qmof-3d08513,4,1,1,0.746752642886582,0.746752642886582,Fe,3,1,4,5,20,3,12
qmof-3f16763,1,1,1,0.838582622528186,0.838582622528186,Fe,2,0,0,4,4,2,2
qmof-41c3d42,6,1,1,0.824912429894508,0.849558557689131,Fe,2,0,0,4,24,2,12
qmof-438ba3e,3,1,1,0.78241776423148,0.78241776423148,Fe,3,1,3,5,15,3,9
qmof-45b64b9,4,1,1,0.692867051580472,0.692867051580472,Fe,3,1,4,5,20,3,12
qmof-4726e1b,1,1,1,0.682962666810403,0.682962666810403,Fe,2,0,0,4,4,2,2
qmof-5011269,4,1,1,0.987200663819619,0.987200663819619,Fe,2,0,0,4,16,2,8
qmof-50395c8,1,1,1,0.773671208879681,0.773671208879681,Fe,2,0,0,4,4,2,2
qmof-53816c0,2,1,1,0.969832925420297,0.969832925420297,Fe,2,0,0,4,8,2,4
qmof-54ec179,2,1,1,0.590585412465431,0.590585412465431,Fe,2,0,0,4,8,2,4
qmof-561ba01,4,1,1,0.766399568761913,0.766399568761913,Fe,3,1,4,5,20,3,12
qmof-576cfe5,3,1,1,0.681309067974649,0.710534754377019,Fe,2,0,0,4,12,2,6
qmof-5811114,4,1,1,0.971672575624143,0.971672575624143,Fe,2,0,0,4,16,2,8
qmof-599995e,6,1,1,0.848924462834021,0.848924462834021,Fe,2,0,0,4,24,2,12
qmof-5a8e468,2,1,1,0.950879790344027,0.956350647732198,Fe,2,0,0,4,8,2,4
qmof-5bcb068,2,1,1,0.793573475190738,0.794861911126755,Fe,2,0,0,4,8,2,4
qmof-5c8908e,2,1,1,0.719561828925041,0.735643143348879,Fe,2,0,0,4,8,2,4
qmof-5cbefb9,4,1,1,0.79147566700768,0.79147566700768,Fe,3,1,4,5,20,3,12
qmof-5d8a76d,2,1,1,0.966014521237628,0.966014521237628,Fe,2,0,0,4,8,2,4
qmof-5d8b5d1,2,1,1,0.504723408194417,0.941712488397051,Fe,2,0,0,4,8,2,4
qmof-5ff6ae2,4,1,1,0.542508509366623,0.542508509366623,Fe,2,0,0,4,16,2,8
qmof-602401f,2,1,1,0.653541019184351,0.653541019184351,Fe,2,0,0,4,8,2,4
qmof-6052971,1,1,1,0.838130816890997,0.838130816890997,Fe,2,0,0,4,4,2,2
qmof-6104fb7,3,1,1,0.764338672325754,0.904498065531154,Fe,2,0,0,4,12,2,6
qmof-61f9572,6,1,1,0.749238448621248,0.749238448621248,Fe,3,1,6,5,30,3,18
qmof-633c6b8,2,1,1,0.744453617151515,0.744453617151515,Fe,2,0,0,4,8,2,4
qmof-65807e0,2,1,1,0.618842338177592,0.986487161238034,Fe,2,0,0,4,8,2,4
qmof-66acad7,4,1,1,0.843207492756627,0.843277895867237,Fe,2,0,0,4,16,2,8
qmof-684e6eb,1,1,1,0.729774426319952,0.729774426319952,Fe,2,0,0,4,4,2,2
qmof-6c0ffdd,2,1,1,0.790847314558552,0.802748808409383,Fe,2,0,0,4,8,2,4
qmof-6d28282,6,1,1,0.935368473349022,0.969843384167303,Fe,2,0,0,4,24,2,12
qmof-6fa541f,3,1,1,0.96870120998742,0.96870120998742,Fe,2,0,0,4,12,2,6
qmof-77f07ab,1,1,1,0.51072819047782,0.51072819047782,Fe,2,0,0,4,4,2,2
qmof-7aa1e33,2,1,1,0.551245196240352,0.551245196240352,Fe,3,1,2,5,10,3,6
qmof-7ae1c7d,2,1,1,0.782541611911796,0.782541611911796,Fe,2,0,0,4,8,2,4
qmof-7b77cf8,2,1,1,0.799430484142655,0.908702298410892,Fe,2,0,0,4,8,2,4
qmof-827fbe8,2,1,1,0.902014269280661,0.902014269280661,Fe,2,0,0,4,8,2,4
qmof-8289b9b,8,1,1,0.555168865012436,0.787821331381948,Fe,3,1,8,5,40,3,24
qmof-82cbfbf,2,1,1,0.628469035058143,0.628469035058143,Fe,2,0,0,4,8,2,4
qmof-8397f53,2,1,1,0.902335273775644,0.902335273775644,Fe,2,0,0,4,8,2,4
qmof-87d4896,6,1,1,0.551431029731842,0.551431029731842,Fe,3,1,6,5,30,3,18
qmof-89be353,6,1,1,0.971666148072258,0.979106290640355,Fe,2,0,0,4,24,2,12
qmof-8a1ead5,2,1,1,0.891287166742429,0.900280203638933,Fe,3,1,2,5,10,3,6
qmof-8bd360f,2,1,1,0.758996686362729,0.758996686362729,Fe,2,0,0,4,8,2,4
qmof-8e117f6,2,1,1,0.873046765045883,0.873046765045883,Fe,2,0,0,4,8,2,4
qmof-8e51b6a,2,1,1,0.815254218262857,0.986860129835475,Fe,2,0,0,4,8,2,4
qmof-8e8a76a,2,1,1,0.874910476006439,0.874910476006439,Fe,2,0,0,4,8,2,4
qmof-8f360ff,1,1,1,0.959338026191694,0.959338026191694,Fe,2,0,0,4,4,2,2
qmof-8ffd817,2,1,1,0.793484603702505,0.799749087032182,Fe,2,0,0,4,8,2,4
qmof-9024308,2,1,1,0.984679513831637,0.984679513831637,Fe,2,0,0,4,8,2,4
qmof-90ea100,8,1,1,0.8384144988871,0.8384144988871,Fe,2,0,0,4,32,2,16
qmof-95ecaaa,2,1,1,0.97935368058673,0.98077346520808,Fe,2,0,0,4,8,2,4
qmof-977fd47,2,1,1,0.54460090833341,0.54460090833341,Fe,3,1,2,5,10,3,6
qmof-97c430f,2,1,1,0.924054092063735,0.954080477371328,Fe,3,1,2,5,10,3,6
qmof-97f0ee1,1,1,1,0.885606835606149,0.885606835606149,Fe,2,0,0,4,4,2,2
qmof-9c3f141,8,1,1,0.939367214767821,0.939367214767821,Fe,2,0,0,4,32,2,16
qmof-9ca5469,1,1,1,0.532845595516754,0.532845595516754,Fe,2,0,0,4,4,2,2
qmof-a0e80c5,2,1,1,0.756390094592759,0.756390094592759,Fe,3,1,2,5,10,3,6
qmof-a1a5849,2,1,1,0.889984920626255,0.889984920626255,Fe,2,0,0,4,8,2,4
qmof-a58103e,8,1,1,0.86474398564617,0.86474398564617,Fe,2,0,0,4,32,2,16
qmof-a85c892,4,1,1,0.98070169303067,0.98070169303067,Fe,2,0,0,4,16,2,8
qmof-a8ea913,3,1,1,0.780941499815456,0.806614122300135,Fe,2,0,0,4,12,2,6
qmof-a9f9fb1,4,1,1,0.579712618186643,0.579712618186643,Fe,2,0,0,4,16,2,8
qmof-abe6699,2,1,1,0.621017936618646,0.715399566106009,Fe,2,0,0,4,8,2,4
qmof-ac134b6,6,1,1,0.708820072309964,0.916058727434619,Fe,2,0,0,4,24,2,12
qmof-acaab75,2,1,1,0.934900973231558,0.934900973231558,Fe,2,0,0,4,8,2,4
qmof-ad8ca85,1,1,1,0.873046765045883,0.873046765045883,Fe,2,0,0,4,4,2,2
qmof-b0402ac,3,1,1,0.806718352553061,0.806718352553061,Fe,2,0,0,4,12,2,6
qmof-b1cbe7a,2,1,1,0.768153915263626,0.768153915263626,Fe,2,0,0,4,8,2,4
qmof-b32c7d2,2,1,1,0.879294196862491,0.956222091850851,Fe,3,1,2,5,10,3,6
qmof-b35eaba,2,1,1,0.990393470418733,0.990393470418733,Fe,2,0,0,4,8,2,4
qmof-b65868c,8,1,1,0.956298264658137,0.965473597876782,Fe,2,0,0,4,32,2,16
qmof-b760bf5,4,1,1,0.819109521456407,0.918925596482304,Fe,3,1,4,5,20,3,12
qmof-b7f954d,1,1,1,0.859395829966896,0.859395829966896,Fe,2,0,0,4,4,2,2
qmof-bd93e36,4,1,1,0.986188891356175,0.986188891356175,Fe,2,0,0,4,16,2,8
qmof-c0331cb,3,1,1,0.794190109243492,0.794190109243492,Fe,2,0,0,4,12,2,6
qmof-c1fccc1,3,1,1,0.957650101172542,0.966847870487606,Fe,2,0,0,4,12,2,6
qmof-c28fec8,2,1,1,0.607477329303535,0.607477329303535,Fe,2,0,0,4,8,2,4
qmof-c2bbdc5,2,1,1,0.882352608962657,0.882352608962657,Fe,2,0,0,4,8,2,4
qmof-c59d8b8,2,1,1,0.898787449422259,0.898787449422259,Fe,2,0,0,4,8,2,4
qmof-c861c48,6,1,1,0.801262088283701,0.801366318536627,Fe,2,0,0,4,24,2,12
qmof-c948dbc,2,1,1,0.508023556483532,0.508023556483532,Fe,3,1,2,5,10,3,6
qmof-ca73b53,2,1,1,0.537260125188237,0.544549545341968,Fe,3,1,2,5,10,3,6
qmof-cc5aa5e,2,1,1,0.944180869032932,0.944180869032932,Fe,2,0,0,4,8,2,4
qmof-cde196e,2,1,1,0.768317980469506,0.768317980469506,Fe,3,1,2,5,10,3,6
qmof-ce8d87f,1,1,1,0.872815730499845,0.872815730499845,Fe,2,0,0,4,4,2,2
qmof-cec6219,3,1,1,0.93761963567449,0.96870120998742,Fe,2,0,0,4,12,2,6
qmof-d3a4dfb,2,1,1,0.543985012204536,0.922780444607322,Fe,2,0,0,4,8,2,4
qmof-d47560b,2,1,1,0.980122145561247,0.980122145561247,Fe,2,0,0,4,8,2,4
qmof-d72a836,2,1,1,0.643060896719884,0.745411417718877,Fe,2,0,0,4,8,2,4
qmof-d740c56,2,1,1,0.872467897379185,0.872467897379185,Fe,2,0,0,4,8,2,4
qmof-d768aa1,2,1,1,0.568365336250141,0.769970128341778,Fe,2,0,0,4,8,2,4
qmof-dc0812e,2,1,1,0.574293228561645,0.665485193216284,Fe,2,0,0,4,8,2,4
qmof-dd7e83f,6,1,1,0.50761864866026,0.837320240457075,Fe,2,0,0,4,24,2,12
qmof-e03dbd5,1,1,1,0.516415788474683,0.516415788474683,Fe,2,0,0,4,4,2,2
qmof-e0d0d89,2,1,1,0.50295109933573,0.525022119568315,Fe,2,0,0,4,8,2,4
qmof-e0dc4ed,3,1,1,0.689549590991456,0.690351553008311,Fe,2,0,0,4,12,2,6
qmof-e0e1070,4,1,1,0.708031580060079,0.842656716345769,Fe,3,1,4,5,20,3,12
qmof-e16328e,2,1,1,0.747349205506774,0.747349205506774,Fe,3,1,2,5,10,3,6
qmof-e411eea,1,1,1,0.507727475212745,0.507727475212745,Fe,2,0,0,4,4,2,2
qmof-e5ef618,1,1,1,0.859395829966896,0.859395829966896,Fe,2,0,0,4,4,2,2
qmof-e613dd1,1,1,1,0.972671174574928,0.972671174574928,Fe,2,0,0,4,4,2,2
qmof-e740972,2,1,1,0.774453322409996,0.803356245059926,Fe,2,0,0,4,8,2,4
qmof-e819917,4,1,1,0.815531768291291,0.815531768291291,Fe,2,0,0,4,16,2,8
qmof-e8a8d02,4,1,1,0.985373574914656,0.985373574914656,Fe,2,0,0,4,16,2,8
qmof-ea15ac0,2,1,1,0.787974748766396,0.787974748766396,Fe,2,0,0,4,8,2,4
qmof-ec80935,2,1,1,0.933727983545412,0.933727983545412,Fe,2,0,0,4,8,2,4
qmof-ef5f30c,6,1,1,0.727030035438404,0.727030035438404,Fe,3,1,6,5,30,3,18
qmof-efc74fb,6,1,1,0.708198185507215,0.728191080367081,Fe,2,0,0,4,24,2,12
qmof-f27022b,3,1,1,0.977854729740887,0.981598633209698,Fe,2,0,0,4,12,2,6
qmof-f3146bd,2,1,1,0.676232146273884,0.676232146273884,Fe,3,1,2,5,10,3,6
qmof-f64021c,12,1,1,0.961488338362805,0.982144063875924,Fe,2,0,0,4,48,2,24
qmof-f73a75b,1,1,1,0.802201688810786,0.802201688810786,Fe,2,0,0,4,4,2,2
qmof-f943c7b,6,1,1,0.552863012903502,0.67829278252321,Fe,3,1,6,5,30,3,18
qmof-fbac6ec,2,1,1,0.691451747273977,0.899015366382158,Fe,2,0,0,4,8,2,4
qmof-fbd118f,2,1,1,0.632353997982773,0.632353997982773,Fe,2,0,0,4,8,2,4
qmof-fbf431a,2,1,1,0.806614122300135,0.928369841194523,Fe,2,0,0,4,8,2,4
qmof-fe984e4,2,1,1,0.711539492091944,0.725182000560294,Fe,3,1,2,5,10,3,6
qmof-005d71c,2,1,1,0.991788095777937,0.991788095777937,Mn,2,1,2,5,10,3,6
qmof-0125ba9,2,1,1,0.570101673579246,0.570101673579246,Mn,3,0,0,4,8,2,4
qmof-03660e7,8,1,1,0.979695580990922,0.990915330007304,Mn,2,1,8,5,40,3,24
qmof-041dd8f,4,1,1,0.991788095777937,0.992081991114313,Mn,2,1,4,5,20,3,12
qmof-043ec9a,2,1,1,0.968582568183397,0.968582568183397,Mn,2,1,2,5,10,3,6
qmof-043fa31,4,1,1,0.989407364455622,0.989407364455622,Mn,2,1,4,5,20,3,12
qmof-0444ac2,2,1,1,0.986572608508262,0.986572608508262,Mn,2,1,2,5,10,3,6
qmof-04a6cff,4,1,1,0.976765466213039,0.976765466213039,Mn,2,1,4,5,20,3,12
qmof-04b7d1b,2,1,1,0.990914806057861,0.990914806057861,Mn,2,1,2,5,10,3,6
qmof-050c6ef,1,1,1,0.99120922534368,0.99120922534368,Mn,2,1,1,5,5,3,3
qmof-05279d0,4,1,1,0.970459538953656,0.970459538953656,Mn,2,1,4,5,20,3,12
qmof-0543584,2,1,1,0.98736798632408,0.987549358336193,Mn,2,1,2,5,10,3,6
qmof-0564294,8,1,1,0.987368692719317,0.987368692719317,Mn,2,1,8,5,40,3,24
qmof-057b7d1,1,1,1,0.990915330007304,0.990915330007304,Mn,2,1,1,5,5,3,3
qmof-06381fc,4,1,1,0.991788095777937,0.991788095777937,Mn,2,1,4,5,20,3,12
qmof-064173c,6,1,1,0.894101219957772,0.9513883161223,Mn,2,1,6,5,30,3,18
qmof-0689dbf,2,1,1,0.976612317886946,0.976612317886946,Mn,2,1,2,5,10,3,6
qmof-06a2080,4,1,1,0.988569144315001,0.988569144315001,Mn,2,1,4,5,20,3,12
qmof-06edf43,6,1,1,0.978247347327123,0.98577256854853,Mn,2,1,6,5,30,3,18
qmof-07cc468,6,1,1,0.408794432159416,0.408794432159416,Mn,3,0,0,4,24,2,12
qmof-07f54ba,3,1,1,0.501262764281074,0.501262764281074,Mn,2,1,3,5,15,3,9
qmof-083a454,4,1,1,0.592050489515869,0.986159033982854,Mn,2,1,4,5,20,3,12
qmof-0867910,3,1,1,0.923079699727333,0.994573271859424,Mn,2,1,3,5,15,3,9
qmof-08c77cc,8,1,1,0.991606957914677,0.991788095777937,Mn,2,1,8,5,40,3,24
qmof-08ed257,4,1,1,0.932365192916732,0.989389660306821,Mn,2,1,4,5,20,3,12
qmof-0943ce0,2,1,1,0.881159691203514,0.881159691203514,Mn,3,0,0,4,8,2,4
qmof-09bfb35,4,1,1,0.705251374539255,0.902884380064774,Mn,3,0,0,4,16,2,8
qmof-09f8fe4,2,1,1,0.990768965003427,0.990768965003427,Mn,2,1,2,5,10,3,6
qmof-0a24818,2,1,1,0.990022801483644,0.990022801483644,Mn,2,1,2,5,10,3,6
qmof-0a35e41,3,1,1,0.971887280292527,0.987973958048969,Mn,2,1,3,5,15,3,9
qmof-0a513ec,6,1,1,0.962532278912246,0.962532278912246,Mn,2,1,6,5,30,3,18
qmof-0aea5e3,1,1,1,0.919077199508976,0.919077199508976,Mn,3,0,0,4,4,2,2
qmof-0b43927,4,1,1,0.990915330007304,0.990915330007304,Mn,2,1,4,5,20,3,12
qmof-0bbe81c,2,1,1,0.990768965003427,0.990768965003427,Mn,2,1,2,5,10,3,6
qmof-0bcba24,4,1,1,0.908220833789885,0.913311079210087,Mn,3,0,0,4,16,2,8
qmof-0bf120c,3,1,1,0.986289477807251,0.992618677696882,Mn,2,1,3,5,15,3,9
qmof-0c64ba3,4,1,1,0.990915330007304,0.990915330007304,Mn,2,1,4,5,20,3,12
qmof-0c75beb,2,1,1,0.975701904726298,0.975701904726298,Mn,2,1,2,5,10,3,6
qmof-0ca7b2c,2,1,1,0.55814990040426,0.982172170174164,Mn,2,1,2,5,10,3,6
qmof-0cc51b8,4,1,1,0.988158850355417,0.988158850355417,Mn,2,1,4,5,20,3,12
qmof-0d15be0,2,1,1,0.988709288589239,0.988709288589239,Mn,2,1,2,5,10,3,6
qmof-0d463af,4,1,1,0.848454492001049,0.98996083105374,Mn,2,1,4,5,20,3,12
qmof-0da3623,2,1,1,0.94488910895246,0.974190603292832,Mn,2,1,2,5,10,3,6
qmof-0e5e7e0,2,1,1,0.990915330007304,0.990915330007304,Mn,2,1,2,5,10,3,6
qmof-0e79f50,1,1,1,0.81929664106972,0.81929664106972,Mn,3,0,0,4,4,2,2
qmof-0f263d7,8,1,1,0.990915330007304,0.991104594270713,Mn,2,1,8,5,40,3,24
qmof-0f35ae8,1,1,1,0.532548441547312,0.532548441547312,Mn,2,1,1,5,5,3,3
qmof-0fac6c2,2,1,1,0.971451659351956,0.971451659351956,Mn,2,1,2,5,10,3,6
qmof-0fb4857,4,1,1,0.986628146075324,0.986628146075324,Mn,2,1,4,5,20,3,12
qmof-0fcda30,2,1,1,0.832358023118824,0.832358023118824,Mn,3,0,0,4,8,2,4
qmof-102b244,4,1,1,0.952029431381233,0.952029431381233,Mn,2,1,4,5,20,3,12
qmof-1072fba,2,1,1,0.945436394097708,0.945436394097708,Mn,2,1,2,5,10,3,6
qmof-10dcb6e,2,1,1,0.985415303922581,0.985415303922581,Mn,2,1,2,5,10,3,6
qmof-10ff507,2,1,1,0.894808265704063,0.894808265704063,Mn,3,0,0,4,8,2,4
qmof-1123eb9,4,1,1,0.991511067999287,0.991788095777937,Mn,2,1,4,5,20,3,12
qmof-1196d66,4,1,1,0.978998002055803,0.978998002055803,Mn,2,1,4,5,20,3,12
qmof-119dee0,1,1,1,0.52523415084125,0.52523415084125,Mn,3,0,0,4,4,2,2
qmof-120743e,4,1,1,0.989611823541437,0.989905249658416,Mn,2,1,4,5,20,3,12
qmof-12544e7,1,1,1,0.897001847821013,0.897001847821013,Mn,3,0,0,4,4,2,2
qmof-13dee69,2,1,1,0.860807558511339,0.860807558511339,Mn,3,0,0,4,8,2,4
qmof-14906a2,8,1,1,0.862725805120703,0.872249010822675,Mn,2,1,8,5,40,3,24
qmof-15701ff,12,1,1,0.982702822575978,0.98996083105374,Mn,2,1,12,5,60,3,36
qmof-159127d,2,1,1,0.978966787681644,0.978966787681644,Mn,2,1,2,5,10,3,6
qmof-15c4a0c,6,1,1,0.985620000228893,0.991206308552213,Mn,2,1,6,5,30,3,18
qmof-15e8a31,2,1,1,0.569644806881294,0.569644806881294,Mn,3,0,0,4,8,2,4
qmof-169ee8c,2,1,1,0.990493606642038,0.990493606642038,Mn,2,1,2,5,10,3,6
qmof-16c43a7,2,1,1,0.946956020521455,0.947663777490937,Mn,3,0,0,4,8,2,4
qmof-16d455e,2,1,1,0.988343080039216,0.988343080039216,Mn,2,1,2,5,10,3,6
qmof-17796cb,6,1,1,0.557057711567654,0.81665017843026,Mn,2,1,6,5,30,3,18
qmof-18924f9,4,1,1,0.984745777434549,0.990493606642038,Mn,2,1,4,5,20,3,12
qmof-18c691a,6,1,1,0.957709680455262,0.957709680455262,Mn,2,1,6,5,30,3,18
qmof-19d7f26,1,1,1,0.582874419589963,0.582874419589963,Mn,2,1,1,5,5,3,3
qmof-19e56ac,4,1,1,0.976446964364971,0.976446964364971,Mn,2,1,4,5,20,3,12
qmof-1a7963c,4,1,1,0.988909454643032,0.988909454643032,Mn,2,1,4,5,20,3,12
qmof-1af2219,2,1,1,0.989702279713607,0.989702279713607,Mn,2,1,2,5,10,3,6
qmof-1af804d,2,1,1,0.983333741330332,0.983333741330332,Mn,2,1,2,5,10,3,6
qmof-1b44fef,9,1,1,0.926049234287515,0.990787501978414,Mn,2,1,9,5,45,3,27
qmof-1b4a7d4,2,1,1,0.991606957914677,0.991606957914677,Mn,2,1,2,5,10,3,6
qmof-1b73980,2,1,1,0.99120922534368,0.99120922534368,Mn,2,1,2,5,10,3,6
qmof-1b95eaa,1,1,1,0.989213697086654,0.989213697086654,Mn,2,1,1,5,5,3,3
qmof-1c2aa47,1,1,1,0.829362531004249,0.829362531004249,Mn,3,0,0,4,4,2,2
qmof-1c5a2db,1,1,1,0.970382994646888,0.970382994646888,Mn,2,1,1,5,5,3,3
qmof-1c923ff,2,1,1,0.956267212872052,0.959562141967452,Mn,2,1,2,5,10,3,6
qmof-1d79778,1,1,1,0.970231503786499,0.970231503786499,Mn,2,1,1,5,5,3,3
qmof-1dabb5e,4,1,1,0.988289792938573,0.988289792938573,Mn,2,1,4,5,20,3,12
qmof-1dca0c6,2,1,1,0.990787501978414,0.990787501978414,Mn,2,1,2,5,10,3,6
qmof-1df760c,2,1,1,0.962347554198426,0.962347554198426,Mn,2,1,2,5,10,3,6
qmof-1ee372e,2,1,1,0.990493606642038,0.990493606642038,Mn,2,1,2,5,10,3,6
qmof-1fbe13e,2,1,1,0.967861236989396,0.967861236989396,Mn,2,1,2,5,10,3,6
qmof-201cfda,8,1,1,0.989466308684711,0.990493606642038,Mn,2,1,8,5,40,3,24
qmof-2033acd,3,1,1,0.990915330007304,0.991511067999287,Mn,2,1,3,5,15,3,9
qmof-20e5849,2,1,1,0.990493606642038,0.990493606642038,Mn,2,1,2,5,10,3,6
qmof-21536bc,4,1,1,0.978915292855946,0.987729259702197,Mn,2,1,4,5,20,3,12
qmof-21ceae6,1,1,1,0.973077414067845,0.973077414067845,Mn,2,1,1,5,5,3,3
qmof-21f4e09,1,1,1,0.993554728434262,0.993554728434262,Mn,2,1,1,5,5,3,3
qmof-2235ac6,4,1,1,0.992932244960636,0.994922592738436,Mn,2,1,4,5,20,3,12
qmof-2253402,3,1,1,0.983608143759574,0.990915330007304,Mn,2,1,3,5,15,3,9
qmof-2313b16,4,1,1,0.769003893067486,0.824493859469606,Mn,2,1,4,5,20,3,12
qmof-23640d7,2,1,1,0.990393470418733,0.990393470418733,Mn,2,1,2,5,10,3,6
qmof-23a9d66,2,1,1,0.991900853251053,0.991900853251053,Mn,2,1,2,5,10,3,6
qmof-240ebea,8,1,1,0.92677089503393,0.990915330007304,Mn,2,1,8,5,40,3,24
qmof-241c567,4,1,1,0.880942905907837,0.989868376917487,Mn,2,1,4,5,20,3,12
qmof-2520893,2,1,1,0.990493606642038,0.990493606642038,Mn,2,1,2,5,10,3,6
qmof-2622a28,2,1,1,0.991390597355793,0.991390597355793,Mn,2,1,2,5,10,3,6
qmof-263af46,2,1,1,0.94818987358449,0.967943007194845,Mn,2,1,2,5,10,3,6
qmof-264023f,4,1,1,0.982905194278774,0.982905194278774,Mn,2,1,4,5,20,3,12
qmof-26483dd,3,1,1,0.966459104981968,0.973425738300396,Mn,2,1,3,5,15,3,9
qmof-265801c,2,1,1,0.987650279144118,0.987650279144118,Mn,2,1,2,5,10,3,6
qmof-268888c,6,1,1,0.569968428192266,0.986945558631368,Mn,2,1,6,5,30,3,18
qmof-27043a0,1,1,1,0.595875667206956,0.595875667206956,Mn,3,0,0,4,4,2,2
qmof-2740627,2,1,1,0.990915330007304,0.990915330007304,Mn,2,1,2,5,10,3,6
qmof-27acf12,2,1,1,0.938635221752954,0.938635221752954,Mn,2,1,2,5,10,3,6
qmof-27afebe,2,1,1,0.991788095777937,0.991788095777937,Mn,2,1,2,5,10,3,6
qmof-284d34c,4,1,1,0.990768965003427,0.990768965003427,Mn,2,1,4,5,20,3,12
qmof-28cec93,8,1,1,0.989466308684711,0.990483709864994,Mn,2,1,8,5,40,3,24
qmof-292f4be,4,1,1,0.990475069667052,0.990475069667052,Mn,2,1,4,5,20,3,12
qmof-2a3337e,2,1,1,0.843912173673192,0.917426286689131,Mn,2,1,2,5,10,3,6
qmof-2a537d2,2,1,1,0.97663770141639,0.97663770141639,Mn,2,1,2,5,10,3,6
qmof-2aa0084,4,1,1,0.990915330007304,0.990915330007304,Mn,2,1,4,5,20,3,12
qmof-2b19e65,2,1,1,0.974172076783517,0.974172076783517,Mn,2,1,2,5,10,3,6
qmof-2b2292f,4,1,1,0.985795526150814,0.985795526150814,Mn,2,1,4,5,20,3,12
qmof-2b29f90,1,1,1,0.529637393519456,0.529637393519456,Mn,3,0,0,4,4,2,2
qmof-2bb1085,1,1,1,0.499184919706716,0.499184919706716,Mn,3,0,0,4,4,2,2
qmof-2c240b6,1,1,1,0.991788095777937,0.991788095777937,Mn,2,1,1,5,5,3,3
