mof_id,rac_0,rac_1,rac_2,rac_3,rac_4,rac_5,rac_6,rac_7,rac_8,rac_9,rac_10,rac_11,rac_12,rac_13,rac_14,rac_15,rac_16,rac_17,rac_18,rac_19,rac_20,rac_21,rac_22,rac_23,rac_24,rac_25,rac_26,rac_27,rac_28,rac_29,rac_30,rac_31,rac_32,rac_33,rac_34,rac_35,rac_36,rac_37,rac_38,rac_39,rac_40,rac_41,rac_42,rac_43,rac_44,rac_45,rac_46,rac_47,rac_48,rac_49,rac_50,rac_51,rac_52,rac_53,rac_54,rac_55,rac_56,rac_57,rac_58,rac_59,rac_60,rac_61,rac_62,rac_63,rac_64,rac_65,rac_66,rac_67,rac_68,rac_69,rac_70,rac_71,rac_72,rac_73,rac_74,rac_75,rac_76,rac_77,rac_78,rac_79,rac_80,rac_81,rac_82,rac_83,rac_84,rac_85,rac_86,rac_87,rac_88,rac_89,rac_90,rac_91,rac_92,rac_93,rac_94,rac_95,rac_96,rac_97,rac_98,rac_99,rac_100,rac_101,rac_102,rac_103,rac_104,rac_105,rac_106,rac_107,rac_108,rac_109,rac_110,rac_111,rac_112,rac_113,rac_114,rac_115,rac_116,rac_117,rac_118,rac_119,rac_120,rac_121,rac_122,rac_123,rac_124,rac_125,rac_126,rac_127,rac_128,rac_129,rac_130,rac_131,rac_132,rac_133,rac_134,rac_135,rac_136,rac_137,rac_138,rac_139,rac_140,rac_141,rac_142,rac_143,rac_144,rac_145,rac_146,rac_147,rac_148,rac_149,rac_150,rac_151,rac_152,rac_153,rac_154,rac_155,prediction,metal_x,CN_metal_x,CN_metal_round,formula,volume,density,n_atoms,metal_y,CN_metal_y,spacegroup,spg_number
qmof-29090e7,3.5344,37.2992,45.308,60.0848,729,1242,1080,1566,1,6,10,12,36,96,132,144,1.5876,5.5692,7.686,9.4752,0,-8.56,-5.3,-9.4,0,116,230,266,0,0,0,0,0,20,38,48,0,3.14,6.5,7.6,118.7144,219.096,337.3204,385.387,548,1008,1456,1420,16,32,48,58,80,192,256,250,7.4224,16.2624,23.0448,24.6794,10.1056,13.26,27.11493333,15.47466667,54,72,107.3333333,64.66666667,1,1.666666667,3.333333333,2,3,9,12,8.666666667,0.552633333,0.957366667,1.495,0.944733333,45.87,131.4566667,166.050152,117.9084093,0,0.95,1.743333333,1.48,0,2,9.333333333,6,0,0,0,0,0,-2,-0.666666667,-2,0,-0.04,0.48,0.213333333,0,-7.2,-0.742813333,-4.671406667,10.1056,16.46888889,32.75582222,32.8432,54,82.88888889,150.8888889,125.3333333,1,2.111111111,4,4.222222222,5.222222222,15,23.11111111,19.77777778,0.552633333,1.147366667,2.013333333,1.8814,45.87,157.4505809,244.1378791,222.2246471,0,1.245555556,1.914444444,2.522222222,0,3.555555556,7.777777778,12.88888889,0,0,0,0,0,-0.888888889,0.222222222,0.888888889,0,0.04,0.288888889,0.631111111,0,-7.423802222,-6.361875556,-2.323751111,0.192830338,Co,6,6,Co1 H28 C30 N8 O6,705.7753118,1.542314347,73,Co,6,P-1,2
qmof-508b13f,3.5344,37.2992,33.558,63.0364,729,1242,1134,1674,1,6,7,13,36,84,126,174,1.5876,5.5692,6.7914,10.4958,0,-8.56,-4.69,-9.09,0,116,147,289,0,0,0,0,0,22,21,49,0,3.14,3.43,8.05,152.8363,314.8485,506.2527,600.5695,583,1236,1692,1636,24,49,80,99,129,317,433,459,9.5192,22.7073,32.9656,36.2863,10.5376,12.138,24.7428,19.336,56.5,66,105,76,1,1.5,3,2.5,2.5,7.5,10,8,0.5477,0.85855,1.4025,1.12835,41.425,113.565,160.962614,135.052614,0,0.935,1.775,1.975,0,2,8,8.5,0,0,0,0,0,-2,-1,-1.5,0,-0.04,0.34,0.33,0,-6.9,-4.00711,-5.05711,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.01102311,Co,6,6,Co2 H40 C44 N4 O8,950.8652578,1.520502316,98,Co,6,P-1,2
qmof-762c740,3.5344,37.2992,41.83,62.2468,729,1242,1188,1755,1,6,9,12,36,90,144,174,1.5876,5.5692,7.7238,9.9288,0,-8.56,-5.33,-10.55,0,116,199,259,0,0,0,0,0,21,30,43,0,3.14,5.21,7.24,113.0417333,211.327,335.6396,390.3412667,481.3333333,896,1224,1096.666667,16,31.33333333,49.33333333,58.66666667,80.66666667,192.6666667,233.3333333,204,6.853866667,15.06633333,21.2244,21.7072,10.2784,12.036,24.90144,24.90944,55,65.4,102.9,80,1,1.5,3.1,3.2,2.5,7.6,10.8,8.1,0.55066,0.86009,1.43625,1.2854,44.092,115.938,172.2238754,144.1717466,0,0.895,1.868,2.402,0,1.9,8.6,12.8,0,0,0,0,0,-2.1,-1.7,-0.9,0,-0.038,0.378,0.644,0,-6.69,-3.897821,-0.792798,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.364099363,Co,6,6,Co4 H40 C40 N8 O16,1289.548581,1.448036447,108,Co,6,P1,1
qmof-7282cf9,3.5344,37.2992,33.558,63.0364,729,1242,1134,1674,1,6,7,13,36,84,126,174,1.5876,5.5692,6.7914,10.4958,0,-8.56,-4.69,-9.09,0,116,147,289,0,0,0,0,0,22,21,49,0,3.14,3.43,8.05,191.9834,399.738,618.6036,743.5943333,798,1704,2384,2405.333333,29.33333333,61.33333333,94.66666667,119.3333333,156,384,537.3333333,580.6666667,12.6312,29.95813333,43.362,48.62633333,10.5376,12.138,24.7428,19.336,56.5,66,105,76,1,1.5,3,2.5,2.5,7.5,10,8,0.5477,0.85855,1.4025,1.12835,41.425,113.565,160.962614,135.052614,0,0.935,1.775,1.975,0,2,8,8.5,0,0,0,0,0,-2,-1,-1.5,0,-0.04,0.34,0.33,0,-6.9,-4.00711,-5.05711,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.055610797,Co,6,6,Co4 H60 C92 N8 O16,1994.364435,1.473094923,180,Co,6,C2/c,15
qmof-472da64,3.5344,31.584,28.764,64.484,729,1053,972,2052,1,5,6,12,25,55,90,155,1.5876,4.6242,5.8212,10.9116,0,-7.4,-4.02,-11.74,0,96,126,248,0,0,0,0,0,14,12,29,0,2.63,2.94,6.46,141.1209,283.594,459.9267333,518.3766667,568,1160,1647.333333,1518.666667,21,42.66666667,69.33333333,81.33333333,112,273.3333333,370,376,8.602366667,20.10213333,29.2408,30.7676,10.7968,11.4648,24.9368,24.328,58,62.4,123.2,85.6,1,1.4,2.8,3.2,2.2,6.6,11.2,10,0.54474,0.79926,1.455,1.34952,38.758,102.83,154.9290456,158.6801824,0,0.926,1.262,2.608,0,2,4.4,12.4,0,0,0,0,0,-2,-2.4,-1.6,0,-0.04,0.112,0.552,0,-6.72,-5.562844,-4.131376,3.69664,9.3024,21.02464,19.152,19.6,50.4,78.4,33.6,0.4,1.2,2.8,2.8,3.6,12,19.2,12,0.225,0.693,1.251,0.897,21.904,100.344,162.2711368,113.4942736,0,0.588,1.596,2.212,0,1.2,8.4,14.8,0,0,0,0,0,-0.4,2,4.4,0,-0.024,0.432,0.904,0,-4.68,-1.208532,5.382936,-0.999902636,Co,5,5,Co8 H96 C108 N16 O32,3588.862942,1.203680655,260,Co,5,P2_1/c,14
qmof-00caa56,3.5344,37.2992,33.558,63.0364,729,1242,1134,1674,1,6,7,13,36,84,126,174,1.5876,5.5692,6.7914,10.4958,0,-8.56,-4.69,-9.09,0,116,147,289,0,0,0,0,0,22,21,49,0,3.14,3.43,8.05,138.6146,281.3415,443.2112,522.502,1157,1344,1958,1942,21,43,68,84,111,272,370,382,9.23385,20.9748,30.4006,33.1404,10.5376,12.138,24.7428,19.336,56.5,66,105,76,1,1.5,3,2.5,2.5,7.5,10,8,0.5477,0.85855,1.4025,1.12835,41.425,113.565,160.962614,135.052614,0,0.935,1.775,1.975,0,2,8,8.5,0,0,0,0,0,-2,-1,-1.5,0,-0.04,0.34,0.33,0,-6.9,-4.00711,-5.05711,4.3808,3.774,7.548,14.06,612.5,105,210,245,0.5,0.5,1,2,0.5,1.5,3,4,0.6498,0.4389,0.8778,1.2996,220.5,118.65,237.3,331.94931,0,0.205,0.41,1.17,0,14.5,29,63,0,0,0,0,0,-1,-2,-2,0,0.185,0.37,1.14,0,4.85,9.7,26.19289,-0.981391251,Co,6,6,Co2 H30 C40 Br2 N4 O8,969.4136348,1.665590427,86,Co,6,P-1,2
qmof-ed9a745,3.5344,37.2992,33.558,63.0364,729,1242,1134,1674,1,6,7,13,36,84,126,174,1.5876,5.5692,6.7914,10.4958,0,-8.56,-4.69,-9.09,0,116,147,289,0,0,0,0,0,22,21,49,0,3.14,3.43,8.05,146.70585,299.064,476.9937,570.8045,1176,1392,2019,2006,22.5,46,74,93,120,296,403,417,9.6672,22.1375,32.27,35.4205,10.5376,12.138,24.7428,19.336,56.5,66,105,76,1,1.5,3,2.5,2.5,7.5,10,8,0.5477,0.85855,1.4025,1.12835,41.425,113.565,160.962614,135.052614,0,0.935,1.775,1.975,0,2,8,8.5,0,0,0,0,0,-2,-1,-1.5,0,-0.04,0.34,0.33,0,-6.9,-4.00711,-5.05711,4.3808,3.774,7.548,14.06,612.5,105,210,245,0.5,0.5,1,2,0.5,1.5,3,4,0.6498,0.4389,0.8778,1.2996,220.5,118.65,237.3,331.94931,0,0.205,0.41,1.17,0,14.5,29,63,0,0,0,0,0,-1,-2,-2,0,0.185,0.37,1.14,0,4.85,9.7,26.19289,-0.996777786,Co,6,6,Co2 H34 C42 Br2 N4 O8,958.9815651,1.73228506,92,Co,6,P-1,2
qmof-bb2839a,3.5344,34.2912,47.94,81.1408,729,1134,1620,2376,1,6,10,18,36,96,168,204,1.5876,5.67,9.702,14.0616,0,-6.96,-6.7,-9.32,0,120,210,398,0,0,0,0,0,20,32,74,0,3.06,4.9,11.52,214.9326,444.975,709.6124,802.0632,870,1848,2492,2496,32,66,104,122,170,408,528,528,13.2,31.2466,44.1432,46.8146,9.2416,11.628,18.3616,10.564,49,63,105,28,1,1.5,2.5,1.5,2.5,7,8.5,5,0.5625,0.86625,1.2375,0.56625,54.76,125.43,188.752614,75.162614,0,0.735,1.56,1.085,0,1.5,2.5,6.5,0,0,0,0,0,-1.5,0,0.5,0,-0.03,0.225,0.37,0,-5.85,-7.00711,0.94289,9.245,9.8685,20.2014,17.7074,160,84,128,80,1,1.25,2.25,2,1.75,5.25,6.75,7.5,0.78665,0.814275,1.205575,0.9709,202.225,154.5275,142.6863415,93.8288415,0,0.6825,1.0575,1.7325,0,6.5,9.5,6,0,0,0,0,0,-1.75,-0.75,-1.75,0,0.095,0.285,0.13,0,-0.45,1.896445,-7.103555,0.898018725,Co,6,6,Co1 H24 C30 S2 N6 O8,993.0318233,1.203325763,71,Co,6,P-1,2
qmof-e7a4b35,3.5344,37.2992,33.558,63.0364,729,1242,1134,1674,1,6,7,13,36,84,126,174,1.5876,5.5692,6.7914,10.4958,0,-8.56,-4.69,-9.09,0,116,147,289,0,0,0,0,0,22,21,49,0,3.14,3.43,8.05,191.7728286,380.4672857,602.2918857,725.6931429,846.5714286,1697.142857,2470.857143,2554.285714,27.42857143,56.85714286,89.14285714,112.5714286,146,359.7142857,509.7142857,563.4285714,12.31405714,28.4482,41.8416,48.0212,10.7968,11.4648,23.91536,18.9776,58,62.4,106.4,80,1,1.4,2.8,2.4,2.2,6.6,8.8,7.6,0.54474,0.79926,1.341,1.12752,38.758,102.83,146.3660912,131.9980912,0,0.926,1.598,1.936,0,2,6.8,7.6,0,0,0,0,0,-2,-1.2,-2,0,-0.04,0.264,0.248,0,-6.72,-4.405688,-6.445688,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.906120079,Co,6,6,Co8 H96 C148 N16 O32,5239.548426,0.976728135,300,Co,6,Pca2_1,29
qmof-623345d,3.5344,34.2912,47.94,81.1408,729,1134,1620,2376,1,6,10,18,36,96,168,204,1.5876,5.67,9.702,14.0616,0,-6.96,-6.7,-9.32,0,120,210,398,0,0,0,0,0,20,32,74,0,3.06,4.9,11.52,195.7614,424.167,661.182,744.4212,714,1632,2040,1926,32,66,104,122,170,408,528,520,12.4672,30.261,42.1952,43.6978,9.2416,11.628,18.3616,11.096,49,63,105,45.5,1,1.5,2.5,1.5,2.5,7,8.5,7,0.5625,0.86625,1.2375,0.71625,54.76,125.43,188.752614,100.296307,0,0.735,1.56,0.91,0,1.5,2.5,4,0,0,0,0,0,-1.5,0,-0.5,0,-0.03,0.225,0.17,0,-5.85,-7.00711,-2.453555,7.949,11.0415,21.7056,19.0608,152.5,90,108.5,73.5,1,1.5,3,2.5,2.5,8,10.5,10,0.80145,0.9702,1.37625,1.13625,215.56,193.23,205.428921,144.352614,0,0.505,1.52,1.33,0,6,14.5,7,0,0,0,0,0,-2,0,0,0,0.105,0.685,0.36,0,0.15,6.439335,-1.00711,0.748066439,Co,6,6,Co1 H28 C30 S2 N10,796.1492898,1.359204041,71,Co,6,C2,5
qmof-2aa8eb1,3.5344,37.2992,33.6144,48.9176,729,1242,1404,1917,1,6,7,10,36,78,114,192,1.5876,5.5692,7.1064,9.9918,0,-8.56,-4.72,-7.22,0,116,137,199,0,0,0,0,0,23,23,28,0,3.14,3.18,4.67,137.8968,217.9942,396.5908667,357.4034667,843.6666667,1356,2154,1716.666667,14,27.33333333,42,39.33333333,69.33333333,157.3333333,179.3333333,140.6666667,7.505333333,15.3888,22.3678,19.1694,10.5376,10.2228,16.9192,37.8116,56.5,73,109.25,185,1,1.25,2,3.5,1.75,4.5,7.75,7.25,0.5477,0.76105,1.182725,1.75605,41.425,107.645,151.28,133.0418415,0,0.805,1.25,0.3,0,-0.75,0.25,3,0,0,0,0,0,-1.5,-3.25,-2,0,-0.0975,-0.1175,0.19,0,-7.95,-10.95,-1.163555,12.2187,12.8418,32.01105,21.65465,118.625,150.25,209.375,122.25,1,1.5,2.875,2.125,2.5,6.75,9.5,6.5,0.649075,1.0330375,1.684225,1.1423125,111.44005,194.481,191.0011,121.8814208,0,0.94125,1.17125,1.46375,0,3.25,6.25,6.625,0,0,0,0,0,-1.875,-1.75,-1,0,-0.00875,0.04375,0.105,0,-4.2675,-3.7425,-3.3492775,-0.40831813,Co,6,6,Co2 H8 C32 S4 N6 O10 F24,1121.052551,1.98267097,86,Co,6,P-1,2
qmof-aeb27bc,3.5344,37.2992,33.558,63.0364,729,1242,1134,1674,1,6,7,13,36,84,126,174,1.5876,5.5692,6.7914,10.4958,0,-8.56,-4.69,-9.09,0,116,147,289,0,0,0,0,0,22,21,49,0,3.14,3.43,8.05,217.1808,452.843,701.5669,864.8055,909,1934,2740,2814,32.5,68,105,133,173,426,589,619,13.98245,33.1568,48.0001,53.7273,10.5376,12.138,24.7428,19.336,56.5,66,105,76,1,1.5,3,2.5,2.5,7.5,10,8,0.5477,0.85855,1.4025,1.12835,41.425,113.565,160.962614,135.052614,0,0.935,1.775,1.975,0,2,8,8.5,0,0,0,0,0,-2,-1,-1.5,0,-0.04,0.34,0.33,0,-6.9,-4.00711,-5.05711,5.3984,7.9472,14.09744,22.1896,29,37.4,76.4,89.2,0.5,1,1.6,2.8,2.4,6,9.6,13.6,0.27237,0.51134,0.90276,1.29716,19.379,64.0745228,101.794,154.4596554,0,0.72,0.828,2.362,0,2.4,1.8,9.4,0,0,0,0,0,-0.2,-0.8,-0.4,0,0.052,-0.036,0.312,0,-3.381422,-5.94,-7.48711,-0.921587768,Co,6,6,Co4 H88 C128 N16 O28,3559.687622,1.182021087,264,Co,6,P2_1/c,14
qmof-ef89d0e,3.5344,37.2992,33.558,63.0364,729,1242,1134,1674,1,6,7,13,36,84,126,192,1.5876,5.5692,6.7914,10.4958,0,-8.56,-4.69,-9.09,0,116,147,289,0,0,0,0,0,22,21,46,0,3.14,3.43,8.05,149.3775,304.6081,477.1093,511.5847,942,1633,2576,2120,22.5,46,73,81,119,284,363,355,10.1827,23.2544,33.5749,32.3363,10.5376,12.138,24.7428,22.5696,56.5,66,105,100,1,1.5,3,3,2.5,7.5,10.5,7,0.5477,0.85855,1.4025,1.20865,41.425,113.565,160.962614,150.460297,0,0.935,1.775,2.755,0,2,8,9.5,0,0,0,0,0,-2,-1.5,0,0,-0.04,0.34,0.585,0,-6.9,-4.00711,-5.31422,3.84524,7.34612,14.07372,10.86936,86.6,75.8,226,142.8,0.5,1,2,1.4,2,6,8,6.8,0.42462,0.69924,1.4517,1.0335,123.86,159.208,360.9351736,202.964,0,0.116,0.256,-0.234,0,6.2,8.2,7.4,0,0,0,0,0,-1,0,-0.6,0,0.146,0.306,0.212,0,4.08,6.797156,8.1,-0.838283179,Co,6,6,Co2 H32 C36 S6 N8 O8,1009.974511,1.668710375,92,Co,6,P-1,2
qmof-5a8e468,3.3489,33.3792,46.665,78.9828,676,1092,1560,2288,1,6,10,18,36,96,168,204,1.5625,5.625,9.625,13.95,0,-7.26,-7.2,-10.22,0,114,200,380,0,0,0,0,0,20,32,74,0,3,4.8,11.34,251.9832,579.666,923.87,1170.457,978,2400,3464,3916,42,92,148,194,240,612,916,1086,17.545,44.5676,67.8548,81.1418,9.2416,11.628,18.3616,10.564,49,63,105,28,1,1.5,2.5,1.5,2.5,7,8.5,5,0.5625,0.86625,1.2375,0.56625,54.76,125.43,188.752614,75.162614,0,0.735,1.56,1.085,0,1.5,2.5,6.5,0,0,0,0,0,-1.5,0,0.5,0,-0.03,0.225,0.37,0,-5.85,-7.00711,0.94289,3.3282,3.2895,3.9216,0,128,48,56,0,0.5,0.5,0.5,0,0.5,1,0.5,0,0.5202,0.3927,0.3825,0,188.18,109.61,71.78,0,0,0.015,-0.23,0,0,5,4.5,0,0,0,0,0,0,-0.5,0,0,0,0.125,0.135,0,0,4.05,6,0,0.668344651,Fe,6,6,Fe2 H64 C100 S4 N12,2098.518832,1.324311394,182,Fe,6,C2/m,12
qmof-3015833,3.5344,37.2992,33.558,63.0364,729,1242,1134,1674,1,6,7,13,36,84,126,174,1.5876,5.5692,6.7914,10.4958,0,-8.56,-4.69,-9.09,0,116,147,289,0,0,0,0,0,22,21,49,0,3.14,3.43,8.05,136.6538,279.4035,439.3352,515.282,545,1140,1550,1466,21,43,68,84,111,272,370,382,8.6525,20.3819,29.2148,31.3848,10.5376,12.138,24.7428,19.336,56.5,66,105,76,1,1.5,3,2.5,2.5,7.5,10,8,0.5477,0.85855,1.4025,1.12835,41.425,113.565,160.962614,135.052614,0,0.935,1.775,1.975,0,2,8,8.5,0,0,0,0,0,-2,-1,-1.5,0,-0.04,0.34,0.33,0,-6.9,-4.00711,-5.05711,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.99798896,Co,6,6,Co2 H32 C40 N4 O8,907.6708298,1.490216547,86,Co,6,P-1,2
qmof-fd921b0,3.5344,37.2992,38.352,63.4312,729,1242,1296,1674,1,6,8,12,36,84,144,144,1.5876,5.5692,7.7616,9.3744,0,-8.56,-5.36,-11.18,0,116,168,262,0,0,0,0,0,22,24,48,0,3.14,3.92,7.68,60.3394,83.181,117.5104,94.6688,328,456,640,512,6,10,12,8,22,42,28,8,3.3174,5.6826,6.6284,4.2632,10.5376,12.138,25.4876,18.5216,56.5,66,108.5,71,1,1.5,3,2,2.5,7.5,10,3,0.5477,0.85855,1.395,0.8104,41.425,113.565,146.532614,61.442614,0,0.935,1.53,0.84,0,2,7.5,6,0,0,0,0,0,-2,-1,1,0,-0.04,0.35,0.38,0,-6.9,-2.05711,2.89289,4.6208,11.096,15.1848,3.344,24.5,45.5,52.5,3.5,0.5,1.5,2,0.5,4.5,10.5,10.5,1.5,0.28125,0.71625,0.8475,0.13875,27.38,100.296307,102.542614,16.676307,0,0.91,1.085,0.42,0,4,6.5,3,0,0,0,0,0,1,2.5,1,0,0.17,0.37,0.19,0,-2.453555,0.94289,1.446445,-0.353419627,Co,6,6,Co2 H16 C16 N8 O8,594.2678329,1.582147762,50,Co,6,P1,1
qmof-44da106,3.5344,37.2992,45.308,58.2424,729,1242,1080,1512,1,6,10,12,36,96,132,144,1.5876,5.5692,7.686,9.5256,0,-8.56,-5.3,-8.42,0,116,230,268,0,0,0,0,0,20,38,48,0,3.14,6.5,7.56,120.4713,243.9585,371.7702,422.222,507,1044,1428,1379,18,37,56,67,93,225,304,309,7.7858,18.0565,25.476,26.9855,10.5376,12.138,24.7428,19.336,56.5,66,105,76,1,1.5,3,2.5,2.5,7.5,10,8,0.5477,0.85855,1.4025,1.12835,41.425,113.565,160.962614,135.052614,0,0.935,1.775,1.975,0,2,8,8.5,0,0,0,0,0,-2,-1,-1.5,0,-0.04,0.34,0.33,0,-6.9,-4.00711,-5.05711,5.9168,4.386,10.3028,8.772,32,24,56,48,0.5,0.5,1,1,0.5,1.5,2,3,0.26645,0.28105,0.5475,0.5621,14.045,29.945,43.99,59.89,0,0.445,0.445,0.89,0,1,1,2,0,0,0,0,0,-1,-1,-2,0,-0.02,-0.02,-0.04,0,-3,-3,-6,0.325787926,Co,6,6,Co2 H32 C36 N4 O12,864.2376269,1.595764424,86,Co,6,Pc,7
qmof-5263eb0,3.5344,37.2992,33.558,63.0364,729,1242,1134,1674,1,6,7,13,36,84,126,174,1.5876,5.5692,6.7914,10.4958,0,-8.56,-4.69,-9.09,0,116,147,289,0,0,0,0,0,22,21,49,0,3.14,3.43,8.05,131.8138,268.1835,407.2152,467.102,544,1128,1524,1427,20,41,62,75,103,249,334,333,8.5156,19.8121,27.8014,29.2647,10.5376,12.138,24.7428,19.336,56.5,66,105,76,1,1.5,3,2.5,2.5,7.5,10,8,0.5477,0.85855,1.4025,1.12835,41.425,113.565,160.962614,135.052614,0,0.935,1.775,1.975,0,2,8,8.5,0,0,0,0,0,-2,-1,-1.5,0,-0.04,0.34,0.33,0,-6.9,-4.00711,-5.05711,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.980077257,Co,6,6,Co2 H28 C40 N4 O8,900.2564889,1.495053034,82,Co,6,P-1,2
qmof-f07f203,3.5344,35.7952,28.764,31.1328,729,1188,972,810,1,6,6,6,36,72,84,72,1.5876,5.6196,5.8212,4.7124,0,-7.76,-4.02,-5.28,0,118,126,132,0,0,0,0,0,24,22,24,0,3.1,2.94,3.82,40.7298,62.016,49.9714,31.008,219,336,268,168,5,8,6,4,14,24,16,8,2.8733,4.62,3.4358,2.31,10.5376,8.262,13.6336,12.648,56.5,45,56.5,69,1,1,1.5,1.5,1,2.5,3,5,0.5477,0.5698,0.69005,0.85085,41.425,71.755,58.9338415,101.7,0,0.69,0.82,1.135,0,1.5,4,2.5,0,0,0,0,0,-1.5,-1.5,-3.5,0,-0.03,0.17,-0.05,0,-4.95,-0.653555,-7.95,9.2416,19.38,37.8784,0,49,105,101.5,0,1,2.5,5,0,6.5,20.5,14,0,0.5625,1.44375,1.8075,0,54.76,209.05,191.104149,0,0,1.225,2.74,0,0,2.5,20.5,0,0,0,0,0,0,-1,9,0,0,-0.05,1.34,0,0,-9.75,11.175115,0,-0.638067287,Co,6,6,Co1 H14 C10 N8 O2,362.1906426,1.545981435,35,Co,6,P1,1
qmof-dbedd04,3.5344,34.2912,42.0368,60.4232,729,1134,1404,1566,1,6,8,12,36,84,120,144,1.5876,5.67,7.6608,9.4752,0,-6.96,-7.32,-9.58,0,120,164,266,0,0,0,0,0,22,28,48,0,3.06,4,7.6,39.7676,68.94626667,74.61886667,52.48166667,180,306.6666667,260.6666667,114.6666667,5.333333333,9.333333333,10.66666667,8.666666667,20,41.33333333,43.33333333,30,2.473066667,4.590266667,4.580533333,2.8574,9.2416,11.32906667,16.28426667,4.813333333,49,60.66666667,67.66666667,16.33333333,1,1.333333333,2,0.666666667,2,5.333333333,5.333333333,2.666666667,0.5625,0.76,0.94,0.285,54.76,92.25333333,104.8684093,38.99087133,0,0.326666667,0.723333333,0.443333333,0,0.666666667,4.333333333,2.333333333,0,0,0,0,0,-1.333333333,0.333333333,0,0,-0.013333333,0.246666667,0.12,0,-2.6,0.628593333,-0.335703333,6.161066667,12.32213333,0,0,32.66666667,65.33333333,0,0,0.666666667,1.333333333,0,0,2.666666667,2.666666667,0,0,0.375,0.75,0,0,36.50666667,73.01333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.333333333,0,0,0,0,0,0,0,0,0,0,0.42374961,Co,6,6,Co2 H8 C8 N16,353.8834179,2.093356603,34,Co,6,P-1,2
qmof-540bb65,3.5344,37.2992,33.558,63.0364,729,1242,1134,1674,1,6,7,13,36,84,126,192,1.5876,5.5692,6.7914,10.4958,0,-8.56,-4.69,-9.09,0,116,147,289,0,0,0,0,0,22,21,46,0,3.14,3.43,8.05,136.6538,279.4035,439.3352,518.4455,545,1140,1550,1418,21,43,68,83,111,271,364,377,8.6525,20.3819,29.2148,31.3887,10.5376,12.138,24.7428,22.518,56.5,66,105,60,1,1.5,3,3,2.5,7.5,10.5,7.5,0.5477,0.85855,1.4025,1.1174,41.425,113.565,160.962614,128.995297,0,0.935,1.775,2.77,0,2,8,14.5,0,0,0,0,0,-2,-1.5,-0.5,0,-0.04,0.34,0.71,0,-6.9,-4.00711,-1.26422,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.808602767,Co,6,6,Co2 H32 C40 N4 O8,866.4252337,1.561157313,86,Co,6,P-1,2
qmof-884095d,3.5344,37.2992,33.558,63.0364,729,1242,1134,1674,1,6,7,13,36,84,126,192,1.5876,5.5692,6.7914,10.4958,0,-8.56,-4.69,-9.09,0,116,147,289,0,0,0,0,0,22,21,46,0,3.14,3.43,8.05,143.08255,295.341,503.5752,650.103,529,1128,1602,1488,22.5,46,80,108,126,325,476,496,8.62985,20.9286,32.0416,36.7232,10.5376,12.138,24.7428,22.518,56.5,66,105,60,1,1.5,3,3,2.5,7.5,10.5,8,0.5477,0.85855,1.4025,1.1174,41.425,113.565,160.962614,128.995297,0,0.935,1.775,2.77,0,2,8,14.5,0,0,0,0,0,-2,-1.5,-1,0,-0.04,0.34,0.71,0,-6.9,-4.00711,-1.26422,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.815319674,Co,6,6,Co2 H40 C38 N4 O8,836.7364212,1.584880702,92,Co,6,P-1,2
